comment_id,video_id,source_title,source_url,published_at,like_count,text,label,annotator,confidence,notes
UgxoXDdIC9UkZF9JXEF4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-05-12T18:29:50Z,0,Baduuuttt Ngibuuulll loh Hhmmm,Positif,claude-llm,0.6,ejek pembela ngibul
UgxWgKeevyAsuDmQpQR4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-17T02:44:38Z,0,KALI INI AKU BENAR2 SETUJU DG RISMON. HENDAKNYA KASUS INI SELESAI DO PENGADILAN. JANGAN ADA RJ YG NYATANYA MERUSAK JALANNYA HUKUM ALIAS TIDAK OBYEKTIF.,Positif,claude-llm,0.65,dukung kasus dibawa ke pengadilan
UgynOp7UTvf2LvnG4V54AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-05-11T03:45:59Z,0,Benar Bu kami dukung ibu rektor,Negatif,claude-llm,0.8,mendukung rektor UGM
UgwX9HMXAX5VDVMsW3p4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-11T06:39:05Z,3,"Buat BP Hakim SMG dikuatkan imannya menjalankan tugasnya dengan SE adil 2 nya untuk rakyat ,baik buruknya putusan Hakim ,sebagai wakil Alloh didunia ,baik buruknya putusan Hakim dipertanggung jawabkan kelak di Aherat",Netral,claude-llm,0.7,"doa hakim adil, tak condong"
UgwLszvb8PYjWf4_Rft4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-05-09T23:22:19Z,0,Patrick says .....Pembohong kamu pembohong....,Positif,claude-llm,0.7,menuduh pembohong
UgyypP-RsVDoCa8E0CZ4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-04-19T01:34:06Z,0,Laaa Strese kok ditanggap ..Dinasti piyee to wong dipilih RAKYAT ..STRESS IKI ORANG ..BAWA RSJ SAJA,Negatif,claude-llm,0.75,"ejek penuduh stres, dipilih rakyat"
UgyZnE4U7WY_yNh2_D94AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-18T03:45:18Z,0,Pak pak dimana sdh makan di gaji sama negara semua nya jd milik publik..siapa pun mau naik jadi pajabat wajib tunjukan,Positif,claude-llm,0.8,tuntut pejabat wajib tunjukkan ijazah
Ugz3RjRpw8RUxmIwNB54AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-20T11:42:20Z,0,Lomba ngeyel Andi aswan menang lomba kebenaran kalah besar sebel... Sebel pada termul.,Positif,claude-llm,0.8,"ejek pembela ngeyel, kebenaran kalah"
UgxQ786-BQ4ONUDnoBJ4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2025-12-05T10:30:21Z,0,Roy soryo dibala sampai modar gak akan menang ak rakyat kecil tpi tau mana yng benar mana yng salah liat muka roy soryo pingin tampar mukanya tiap hari bikin onar,Negatif,claude-llm,0.85,menghina Roy Suryo bikin onar
Ugycyyk1dU7VYAJ6QlF4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-17T00:43:45Z,0,Gercep kalo obos yg nyuruh,Netral,claude-llm,0.55,"candaan obos, sikap tak jelas"
UgwkagNGeHPHYnKgedB4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-10T13:24:14Z,0,Termul sudah berakar,Netral,claude-llm,0.5,frasa pendek tak jelas maksud
UgzpRq2Mu11MwEd6Z1l4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-01-02T12:31:07Z,0,Manusia busuk hati!,Netral,claude-llm,0.5,"hinaan, target tak jelas"
Ugw_MohrkczuCcUzKo94AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-26T16:41:27Z,1,ACARA GAK MENDIDIK======>>>>>>,Negatif,claude-llm,0.6,mengecam acara provokator
UgwzjFgikTjvafu87ul4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-25T16:47:11Z,19,Nah hayoo... Semua yg di bilang termul scan ijazah ASLI Ternyata mudah dipatahkan sm Kang Mas Roy Salut untuk team RRT👏👏👏👏👏👏,Positif,claude-llm,0.85,puji Roy patahkan klaim ijazah asli
UgzPNnIxn85XR37-Jjd4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-18T00:12:28Z,0,"Anggap saja sebagai drama sinetron berseri dengan judul cerita.""Selmbar Ijazah Fakultas Kehutanan UGM""",Netral,claude-llm,0.6,"sebut drama sinetron, tak condong"
UgwUWQm0YvllxGS7ZGd4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-20T06:35:17Z,1,Padahal sudah tau kebohongan ya ikn mangkrak mobil smk bohong ga cawe²ahirya cawe² anak ya ga berpolitk jelas bukan tapi mengapa bayak mendukung ya,Positif,claude-llm,0.75,menguatkan framing kebohongan Jokowi
UgyRWhZH03HUsds6isR4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-01-13T13:11:28Z,0,Bohong bohong jangan bohong,Positif,claude-llm,0.7,tuduh berbohong
UgxYnGHQJruStz_qe5d4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-17T15:59:34Z,55,Termul andi pikir rakyat bisa di bodohi,Positif,claude-llm,0.85,ejek pembela membodohi rakyat
UgyE6kZF842z2gygOZR4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-10T14:57:55Z,0,habis ini kemana lagi ya 😅,Netral,claude-llm,0.6,"candaan, arah tak jelas"
UgyskBGJ4TIgDuzEwLF4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-24T05:31:21Z,0,"Kulino.. Roy panci kalo ada orang ngomong selalu meremehkan, dan ketawa menyangkal orang kayak orang paling benar..",Negatif,claude-llm,0.85,menghina Roy meremehkan orang
Ugw555KuH91wG-vt-tN4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-05-03T09:37:26Z,0,Ni orang sebegitu bencinya Ama Jokowi. Tapi kuat ga ada yang brani,Negatif,claude-llm,0.75,ejek penuduh benci Jokowi
UgwnO6kTUBhBQUETelx4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,https://www.youtube.com/watch?v=UE2gk8vMgBQ,2026-01-27T07:30:02Z,0,"Omongannya termul ini gak substansi, muter2",Positif,claude-llm,0.7,ejek pembela tak substansi
UgyXRRK2pM0k5E2DOxV4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-12T13:38:06Z,0,saya berjuang demi rayat dan keadilan bangsa di dalam kegiatan pemerintahan,Netral,claude-llm,0.55,kutipan tak jelas konteks
UgziJQ1R-L-Hvj3mz0R4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-07-23T15:31:36Z,0,Roy lidahnya terbelit 2 mau menang.,Negatif,claude-llm,0.8,ejek Roy lidah terbelit
Ugy3lD1nXvkA0oFz3T14AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-01-02T03:39:41Z,0,roy suryo maunya benarnya sendiri padahal dirinyan belum perna berbuat apa2 d negara ini hanya congur yg nyucot,Negatif,claude-llm,0.85,menghina Roy Suryo hanya bicara
Ugw-XCm5SJCozEsFm9J4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T07:15:09Z,0,"Sdh sy duga, besok klo ditunjukkan pun tetap akan cari alasan lain utk tdk percaya. Tujuan mereka adalah masyarakat tdk percaya bukan cari kebenaran",Negatif,claude-llm,0.85,sebut penuduh tak cari kebenaran
Ugx6X9YSEDkyRXljeMh4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-12-17T10:40:35Z,0,Anak istri andi malu gak.. bpk mu kaya gitu,Positif,claude-llm,0.6,mempermalukan pembela ijazah
UgyeOIflggahXqBR_Kd4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-17T05:16:33Z,0,rismon vs azwan 3 ronde aja ckup di ring,Netral,claude-llm,0.6,"candaan adu, tak jelas pihak"
UgxvZNwhpVVIFOcOODZ4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-02-10T11:31:52Z,0,Panci cocok bakul MENDRENG,Negatif,claude-llm,0.7,menghina Roy panci
UgxEyYKL1cYi3mErwYZ4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-24T03:27:10Z,0,"Negara ini butuh pemimpin yg cerdas, tegas, mencintai rakyatnya, tidak terbelenggu oleh mafia2, oligarki2 apalagi tersandera kasus. Dan semua pimpinan lembaga hukum harus direformasi total. Ini kunci kalau negara kita ingin maju sejahtera.",Netral,claude-llm,0.6,"harapan pemimpin baik, tak condong"
UgyA54UpPZct3RIvJmN4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-26T14:42:33Z,1,Muak sama mereka. Heii... Liat itu koruptor liuk sana liuk sini.... Sangat disayangkan. 😢,Netral,claude-llm,0.5,"muak koruptor, target tak jelas"
UgxJdg3P5ZtIAFdX8pV4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-11T15:09:08Z,0,Padahal undang undang yg di ajukan sdh gak berlaku,Negatif,claude-llm,0.65,sebut dasar hukum penuduh tak berlaku
Ugx7WiNZvc1eBghyvsh4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2025-12-27T10:15:43Z,2,Bingung sm si panci udh jd tersangka msih berani berkoar koar,Negatif,claude-llm,0.7,ejek penuduh tersangka masih koar
UgzK0S1fcI4V4f3Y7qp4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-25T03:24:02Z,1,Harus Lanjut persidangam biar kebenaran terbukti,Positif,claude-llm,0.7,dukung sidang agar kebenaran terbukti
UgyjbXKaUBtLvra8jI94AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-23T23:43:15Z,0,Masalahnya adalah ada pengacara yang merasa lebih pintar dari nantan wakapolri..,Negatif,claude-llm,0.55,"bela Susno, sindir pengacara penuduh"
Ugz74TwYv4QCXv-HYRB4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T22:17:14Z,0,"ILMUWAN acuan KELEDUNG2 : 1 DOKTER tdk ADA kerja/praktek, 1 pakar TELEMATIKA tdk TERSERTIFIKASI yang BOLAK-BALIK salah ANALISA dan 1 PAKAR IT lulusan JEPANG (katanya) yang ANALISA data ANALOG pakai ALAT DIGITAL. LALU dibumbui OLEH keledung2nya DENGAN bumbu2 DATA PALSU lainnya. 🫢😂😂",Negatif,claude-llm,0.85,"ejek ahli penuduh gadungan, data palsu"
Ugxy5OD5SspJzDHoOHR4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-17T05:12:13Z,0,"pokoknya yg benar roy cs,yg lain salah,keputusan oengadilan pun kalau faktanya asli pasri hakimnya di serang",Negatif,claude-llm,0.75,sindir penuduh merasa paling benar
